No,Journal,Year,Month,Title,Authors,No.authors,Author1F,Author1L,LastF,LastL,PropF,PropL,CountryLast,CountryLast2,Region1,Region2,Subfield,Origin
54,Biotropica,2005,Dec,The Influence of Hurricane Winds on Caribbean Dry Forest Structure and Nutrient Pools1,"Skip J. Van Bloem, Peter G. Murphy, Ariel E. Lugo, Rebecca Ostertag, Marêa Rivera Costa, Ivelisse Ruiz Bernard, Sandra Molina Col‹n and Miguel Canals Mora",8,0,0,0,0,0.44,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
55,Biotropica,2005,Dec,Seasonal Patterns of Flowering and Fruiting in a Dry Tropical Forest in Jamaica1,Kurt P. McLaren and Morag A. McDonald,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
57,Biotropica,2005,Dec,Aboveground Biomass Accumulation in a Tropical Wet Forest in Nicaragua Following a Catastrophic Hurricane Disturbance1,"Joseph Mascaro, Ivette Perfecto, Oton Barros, Douglas H. Boucher, I_igo Granzow De La Cerda, Javier Ruiz and John Vandermeer",7,0,0,0,0,0.14,0.14,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
58,Biotropica,2005,Dec,Aboveground Roots in Amazonian Floodplain Trees1,Florian Wittmann and Pia Parolin,2,1,0,1,0,1,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
59,Biotropica,2005,Dec,Tree Phenology in Adjacent Amazonian Flooded and Unflooded Forests1,Torbjèrn Haugaasen and Carlos A. Peres,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
60,Biotropica,2005,Dec,"Factors Influencing Tree Phenology in TaÇ National Park, Céte d'Ivoire1","Dean P. Anderson, Erik. V. Nordheim, Timothy C. Moermond, Zoro B. Gone Bi and Christophe Boesch",5,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
23,Biotropica,2005,June,Predicting the Distribution of the Amphibian Pathogen Batrachochytrium dendrobatidis in the New World1,Santiago R. Ron,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
25,Biotropica,2005,June,Effects of Light Gaps and Litter Removal on the Seedling Performance of Six African Timber Species1,Jean-Remy Makana and Sean C. Thomas,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
26,Biotropica,2005,June,Inner-crown Microenvironments of Two Emergent Tree Species in a Lowland Wet Forest1,Catherine L. CardelÒs and Robin L. Chazdon,2,1,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
27,Biotropica,2005,June,Morphological and Molecular Evidence of Arbuscular Mycorrhizal Fungal Associations in Costa Rican Epiphytic Bromeliads1,Annette R. Rowe and Anne Pringle,2,1,0,1,0,1,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
1,Biotropica,2005,March,Allometric Models for Tree Volume and Total Aboveground Biomass in a Tropical Humid Forest in Costa Rica,Milena Segura and Markku Kanninen,2,1,1,0,0,0.5,0.5,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
2,Biotropica,2005,March,Woody Debris in the Mangrove Forests of South Florida_,"Ken W. Krauss, Thomas W. Doyle, Robert R. Twilley, Thomas J. Smith III, Kevin R.T. Whelan and Jason K. Sullivan",6,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
3,Biotropica,2005,March,Factors Affecting Mortality and Resistance to Damage Following Hurricanes in a Rehabilitated Subtropical Moist Forest_,"Rebecca Ostertag, Whendee L. Silver and Ariel E. Lugo",3,1,0,1,0,0.66,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
5,Biotropica,2005,March,"Phenology of the Littoral Forest of Sainte Luce, Southeastern Madagascar_",An Bollen and Giuseppe Donati,2,1,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
9,Biotropica,2005,March,"Post-Dispersal Seed Removal and Germination Selected Tree Species Dispersed by Cebus capucinuson Barro Colorado Island, Panama_",Elisabet V. Wehncke and James W. Dalling,2,1,1,0,0,0.5,0.5,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
10,Biotropica,2005,March,Crop Size and Fruit Neighborhood Effects on Bird Visitation to Fruiting Schefflera morototoni Trees in Puerto Rico_,"James F. Saracco, Jaime A. Collazo, Martha J. Groom and Tom_s A. Carlo",4,0,0,0,0,0.25,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
11,Biotropica,2005,March,Cloud Forest Bird Responses to Unusually Severe Storm Damage_,C_sar Tejeda-Cruz and William J. Sutherland,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
12,Biotropica,2005,March,Importance of Body Size in Determining Dominance Hierarchies among Diverse Tropical Frugivores,Aaron R. French and Thomas B. Smith,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
13,Biotropica,2005,March,The Effect of Hurricane Iris on the Food Supply of Black Howlers (Alouatta pigra) in Southern Belize,Mary S. M. Pavelka and Alison M. Behie,2,1,0,1,0,1,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
14,Biotropica,2005,March,Epigaeic Invertebrates as Potential Ecological Indicators of Afromontane Forest Condition in South Africa_,"Michael J. Lawes, D. Johan Kotze, Sven L. Bourquin and Craig Morris",4,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
31,Biotropica,2005,Sep,Retention of Inorganic Nitrogen by Epiphytic Bryophytes in a Tropical Montane Forest1,"Kenneth L. Clark, Nalini M. Nadkarni and Henry L. Gholz",3,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
33,Biotropica,2005,Sep,Vegetative Phenology and Growth of a Facultatively Deciduous Bamboo in a Monsoonal Climate1,Donald C. Franklin,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
36,Biotropica,2005,Sep,Ecology and Distribution of Melastomataceae in African Rain Forest Inselbergs1,Ingrid Parmentier,1,1,0,1,0,1,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
39,Biotropica,2005,Sep,"Predispersal Seed Predation by Insects vs. Vertebrates in Six Dipterocarp Species in Sarawak, Malaysia1","Michiko Nakagawa, Yayoi Takeuchi, Tanaka Kenta and Tohru Nakashizuka",4,1,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
40,Biotropica,2005,Sep,"Microbial Biomass, Respiration, and Decomposition of Hura crepitans L. (Euphorbiaceae) Leaves in a Tropical Stream1","Manuela Abelho, Claudia Cressa and Manuel A. S. Graça",3,1,0,0,0,0.66,0.33,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
41,Biotropica,2005,Sep,The Effect of Macroinvertebrate Exclusion on Leaf Breakdown Rates in a Tropical Headwater Stream1,Meredith S. Wright and Alan P. Covich,2,1,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
42,Biotropica,2005,Sep,Reproduction of the Bat Glossophaga commissarisi(Phyllostomidae: Glossophaginae) in the Costa Rican Rain Forest During Frugivorous and Nectarivorous Periods1,Marco Tschapka,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
44,Biotropica,2005,Sep,Ecology of an Improbable Association: The Pseudomyrmecine Plant-ant Tetraponera tessmanniand the Myrmecophytic Liana Vitex thyrsiflora(Lamiaceae) in Cameroon1,"Champlain Dji_to-Lordon, Alain Dejean, Richard A. Ring, Bernard Aloys Nkongmeneck, Jacques Lauga and Doyle McKey",6,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
2,Biotropica,2006,January,"Seedling Mortality Due to Drought and Fire Associated with the 2002 El Ni_o Event in a Tropical Rain Forest in North-East Queensland, Australia1",Will Edwards and Andrew Krockenberger,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
4,Biotropica,2006,January,Ecophysiology in Relation to Exposure of Pendant Epiphytic Bryophytes in the Canopy of a Tropical Montane Oak Forest1,"Claudia Romero, Francis E. Putz and Kaoru Kitajima",3,1,0,1,0,0.66,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
5,Biotropica,2006,January,Successional Patterns of Microfungi in Fallen Leaves of Ficus pleurocarpa (Moraceae) in an Australian Tropical Rain Forest1,"Barbara Paulus, Paul Gadek and Kevin Hyde",3,1,0,0,0,0.33,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
10,Biotropica,2006,January,Roosting Ecology of the Tent-Roosting Bat Artibeus watsoni (Chiroptera: Phyllostomidae) in Southwestern Costa Rica1,Gloriana Chaverri and Thomas H. Kunz,2,1,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
31,Biotropica,2006,July,The Uncertain Future of Tropical Forest Species1,S. Joseph Wright and Helene C. Muller-Landau,2,0,1,1,0,0.5,0.5,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
32,Biotropica,2006,July,Landslides and Their Contribution to Land-cover Change in the Mountains of Mexico and Central America1,Carla Restrepo and Nora Alvarez,2,1,0,1,0,1,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
33,Biotropica,2006,July,"Nutrient Limitation in a Fire-derived, Nitrogen-rich Hawaiian Grassland1",Carla M. D'Antonio and Michelle C. Mack,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
34,Biotropica,2006,July,Edaphic and Floristic Variation within a 1-ha Plot of Lowland Amazonian Rain Forest1,"Axel Dalberg Poulsen, Hanna Tuomisto and Henrik Balslev",3,1,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
36,Biotropica,2006,July,Land-use History Affects the Distribution of the Saprophytic Orchid Wullschlaegelia calcarata in Puerto Rico's Tabonuco Forest1,"Erin Bergman, James D. Ackerman, Jill Thompson and Jess K. Zimmerman",4,0,0,0,0,0.25,1,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
38,Biotropica,2006,July,"Sesiid Moths Reduce Germination, Seedling Growth, and Survivorship in Pentaclethra macroloba(Mimosoideae), a Locally Dominant Lowland Neotropical Tree1",Duane D. McKenna and Katherine M. McKenna,2,0,0,1,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
11,Biotropica,2006,March,Biological Control of Tropical Weeds: Research Opportunities in Plant_Herbivore Interactions_,Julie S. Denslow and M. Tracy Johnson,2,1,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
13,Biotropica,2006,March,Secondary Succession and Indigenous Management in Semideciduous Forest Fallows of the Amazon Basin_,Marisol Toledo and Jan Salick,2,1,0,0,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
15,Biotropica,2006,March,Distribution and Flowering Ecology of Bromeliads along Two Climatically Contrasting Elevational Transects in the Bolivian Andes_,"Thorsten Kr_mer, Michael Kessler and Sebastian K. Herzog",3,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
21,Biotropica,2006,May,The Future of Tropical Forest Species_,S. Joseph Wright and Helene C. Muller-Landau,2,0,1,1,0,0.5,0.5,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
22,Biotropica,2006,May,Momentum Drives the Crash: Mass Extinction in the Tropics_,"Barry W. Brook, Corey J. A. Bradshaw, Lian Pin Koh and Navjot S. Sodhi",4,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
23,Biotropica,2006,May,"Tropical Forests of Xishuangbanna, China_","Min Cao, Xiaoming Zou, Matthew Warren and Hua Zhu",4,1,0,1,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
24,Biotropica,2006,May,"Geological History, Flora, and Vegetation of Xishuangbanna, Southern Yunnan, China_","Hua Zhu, Min Cao and Huabin Hu",2,1,0,1,0,1,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
25,Biotropica,2006,May,"Forest Structure and Biomass of a Tropical Seasonal Rain Forest in Xishuangbanna, Southwest China_","Zheng Zheng, Zhili Feng, Min Cao, Zhongfei Li and Jianhou Zhang",5,0,0,0,0,0.2,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
26,Biotropica,2006,May,"Soil Seedbank in a Dipterocarp Rain Forest in Xishuangbanna, Southwest China_","Yong Tang, Min Cao and Xianhui Fu",3,0,0,0,0,0.33,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
27,Biotropica,2006,May,"Phenology of Ficus racemosa in Xishuangbanna, Southwest China_","Guangming Zhang, Qishi Song and Darong Yang",3,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
28,Biotropica,2006,May,"Litter Decomposition and Nutrient Release in a Tropical Seasonal Rain Forest of Xishuangbanna, Southwest China_","Zheng Zheng, P. Shanmughavel, Liqing Sha, Min Cao and Matthew Warren",5,0,0,0,0,0.4,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
51,Biotropica,2006,Nov,Editorial: All in a Day's Work,Robin L. Chazdon,1,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
54,Biotropica,2006,Nov,Comparative Roosting Ecology of Cynopterus(Chiroptera: Pteropodidae) Fruit Bats in Peninsular Malaysia1,"Polly Campbell, Noah M. Reid, Akbar Zubaid, Adura M. Adnan and Thomas H. Kunz",5,0,0,0,0,0.2,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
56,Biotropica,2006,Nov,A New Independently Derived Social Spider with Explosive Colony Proliferation and a Female Size Dimorphism1,"Leticia Avil_s, Wayne P. Maddison and Ingi Agnarsson",3,1,0,1,0,0.66,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
60,Biotropica,2006,Nov,Behavioral Response of Satellite-collared Elephants to the Tsunami in Southern Sri Lanka1,"Eric Wikramanayake, Prithiviraj Fernando and Peter Leimgruber",3,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
41,Biotropica,2006,Sep,Censusing and Measuring Lianas: A Quantitative Comparison of the Common Methods1,"Stefan A. Schnitzer, Saara J. DeWalt and J_réme Chave",3,0,0,0,0,0.33,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
43,Biotropica,2006,Sep,"Establishment of Broad-leaved Thickets in Serengeti, Tanzania: The Influence of Fire, Browsers, Grass Competition, and Elephants1","Gregory Sharam, A. R. E. Sinclair and Roy Turkington",3,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
44,Biotropica,2006,Sep,"Mangrove Seedling Net Photosynthesis, Growth, and Survivorship are Interactively Affected by Salinity and Light1","Laura L‹pez-Hoffman, Jeanne L. DeNoyer, Ian E. Monroe, Rebecca Shaftel, Niels P. R. Anten, Miguel Martênez-Ramos and David D. Ackerly",7,1,1,0,0,0.29,0.29,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
45,Biotropica,2006,Sep,Bark Consumption by the Painted Ringtail (Pseudochirulus forbesi larvatus) in Papua New Guinea1,"Suzette A. Stephens, Leonardo A. Salas and Ellen S. Dierenfeld",3,1,0,1,0,0.66,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
46,Biotropica,2006,Sep,Nutritional Correlates of Population Density Across Habitats and Logging Intensities in Redtail Monkeys (Cercopithecus ascanius)1,"Karyn D. Rode, Colin A. Chapman, Lee R. McDowell and Claudia Stickler",4,1,0,1,0,0.5,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
47,Biotropica,2006,Sep,Bat Pollination Breakdown in the Caribbean Columnar Cactus Pilosocereus royenii1,Bert Rivera-Marchand and James D. Ackerman,2,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
48,Biotropica,2006,Sep,"Arthropod Abundance, Canopy Structure, and Microclimate in a Bornean Lowland Tropical Rain Forest1","Roman J. Dial, Martin D. F. Ellwood, Edward C. Turner and William A. Foster",4,0,0,0,0,0,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
50,Biotropica,2006,Sep,Roads Alter the Colonization Dynamics of a Keystone Herbivore in Neotropical Savannas1,"Heraldo L. Vasconcelos, Ernane H. M. Vieira-Neto, Fabiane M. Mundim and Emilio M. Bruna",4,0,1,0,0,0,0.75,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
1,Biotropica,2007,January,Detecting Tropical Forests' Responses to Global Climatic and Atmospheric Change: Current Challenges and a Way Forward,Deborah A. Clark,1,1,0,1,0,1,0,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
3,Biotropica,2007,January,Predicting the Uncertain Future of Tropical Forest Species in a Data Vacuum,"Toby A. Gardner, Jos Barlow, Luke W. Parry and Carlos A. Peres",4,0,0,0,0,0,0.5,Not in Latin America,Not in LA,Not in Latin America,Not in Latin America,Ecology,Based in LA
